group,student_id,source_response_id,prolific_id,order,article_id,set,category,article_key,article_version_label,pre_acc,post_acc,kgain,pre_idk_rate,post_idk_rate,learned_from_idk_n,corrected_misconception_n,lost_correct_n,n_questions,normalized_gain
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,19,30214,B,Space,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,11,R_2IMiw6MAceX0gWF,666030180b90c96c52994db7,20,30708,B,Tech,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,1,29733,B,Health,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,2,29734,B,Space,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,3,29739,A,Health,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,4,29753,B,Health,news_0,news_0b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,6,0.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,5,29775,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,6,29802,A,Humans,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,7,29846,B,Nature,news_0,news_0b,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,8,29866,A,Nature,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,9,29873,A,Humans,news_2,news_2a,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0,0,0,6,0.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,10,29902,A,Nature,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,11,29929,A,Physics,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,12,29943,B,Tech,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0,1,0,6,0.5000000000000001
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,13,29958,B,Physics,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,14,29988,B,Humans,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,15,30052,A,Physics,news_2,news_2a,0.0,1.0,1.0,0.8333333333333334,0.0,5,1,0,6,1.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,16,30061,B,Physics,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,17,30086,A,Space,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,18,30184,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,19,30214,B,Space,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,12,R_8f7ClIh8z5y3Sju,67dae19cb45231e592ae6adb,20,30708,B,Tech,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,13,R_2cpzOSs6W5IJEvr,100,1,29733,B,Health,news_0,news_0b,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0,0,0,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,2,29734,B,Space,news_0,news_0b,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0,0,0,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,3,29739,A,Health,news_2,news_2a,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,2,0,6,0.3333333333333333
G3b,13,R_2cpzOSs6W5IJEvr,100,4,29753,B,Health,news_0,news_0b,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0,1,0,6,0.19999999999999998
G3b,13,R_2cpzOSs6W5IJEvr,100,5,29775,A,Tech,news_2,news_2a,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,2,1,6,0.4
G3b,13,R_2cpzOSs6W5IJEvr,100,6,29802,A,Humans,news_2,news_2a,0.16666666666666666,0.6666666666666666,0.5,0.0,0.16666666666666666,0,3,0,6,0.6
G3b,13,R_2cpzOSs6W5IJEvr,100,7,29846,B,Nature,news_0,news_0b,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0,1,1,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,8,29866,A,Nature,news_2,news_2a,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,9,29873,A,Humans,news_2,news_2a,0.0,0.5,0.5,0.0,0.0,0,3,0,6,0.5
G3b,13,R_2cpzOSs6W5IJEvr,100,10,29902,A,Nature,news_2,news_2a,0.5,0.5,0.0,0.0,0.16666666666666666,0,1,1,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,11,29929,A,Physics,news_2,news_2a,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.0,0,1,2,6,-0.33333333333333337
G3b,13,R_2cpzOSs6W5IJEvr,100,12,29943,B,Tech,news_0,news_0b,0.0,0.5,0.5,0.16666666666666666,0.16666666666666666,1,2,0,6,0.5
G3b,13,R_2cpzOSs6W5IJEvr,100,13,29958,B,Physics,news_0,news_0b,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,14,29988,B,Humans,news_0,news_0b,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0,2,1,6,0.19999999999999998
G3b,13,R_2cpzOSs6W5IJEvr,100,15,30052,A,Physics,news_2,news_2a,0.6666666666666666,0.5,-0.16666666666666666,0.0,0.0,0,0,1,6,-0.49999999999999983
G3b,13,R_2cpzOSs6W5IJEvr,100,16,30061,B,Physics,news_0,news_0b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,2,2,6,0.0
G3b,13,R_2cpzOSs6W5IJEvr,100,17,30086,A,Space,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,1,3,0,6,0.6666666666666666
G3b,13,R_2cpzOSs6W5IJEvr,100,18,30184,A,Tech,news_2,news_2a,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0,2,0,6,0.49999999999999994
G3b,13,R_2cpzOSs6W5IJEvr,100,19,30214,B,Space,news_0,news_0b,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0,1,0,6,0.25
G3b,13,R_2cpzOSs6W5IJEvr,100,20,30708,B,Tech,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,0.5000000000000001
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,1,29733,B,Health,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,2,29734,B,Space,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,3,29739,A,Health,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,2,2,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,4,29753,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,2,2,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,5,29775,A,Tech,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,6,29802,A,Humans,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,7,29846,B,Nature,news_0,news_0b,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,0.6666666666666667
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,8,29866,A,Nature,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,9,29873,A,Humans,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,3,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,10,29902,A,Nature,news_2,news_2a,0.5,1.0,0.5,0.3333333333333333,0.0,2,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,11,29929,A,Physics,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,12,29943,B,Tech,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,13,29958,B,Physics,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,14,29988,B,Humans,news_0,news_0b,0.5,1.0,0.5,0.3333333333333333,0.0,2,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,15,30052,A,Physics,news_2,news_2a,0.5,1.0,0.5,0.16666666666666666,0.0,1,2,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,16,30061,B,Physics,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,17,30086,A,Space,news_2,news_2a,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,18,30184,A,Tech,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,19,30214,B,Space,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3b,14,R_2JFuD2desvt7RiP,6980c5902273a0acf918ced1,20,30708,B,Tech,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,1,29733,B,Health,news_0,news_0b,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,2,29734,B,Space,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,3,29739,A,Health,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,4,29753,B,Health,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,5,29775,A,Tech,news_2,news_2a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,6,29802,A,Humans,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,7,29846,B,Nature,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,5,0,1,6,0.8
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,8,29866,A,Nature,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,9,29873,A,Humans,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,10,29902,A,Nature,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,11,29929,A,Physics,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,12,29943,B,Tech,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,13,29958,B,Physics,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,14,29988,B,Humans,news_0,news_0b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,15,30052,A,Physics,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,16,30061,B,Physics,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,17,30086,A,Space,news_2,news_2a,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,5,0,1,6,0.8
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,19,30214,B,Space,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,15,R_9fjEGpdBuBJp9Jv,6986cba3e8ebc723b0882887,20,30708,B,Tech,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,1,29733,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,2,29734,B,Space,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,3,29739,A,Health,news_2,news_2a,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.0,1,1,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,4,29753,B,Health,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,5,29775,A,Tech,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,6,29802,A,Humans,news_2,news_2a,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,2,0,1,6,0.5000000000000001
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,8,29866,A,Nature,news_2,news_2a,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,9,29873,A,Humans,news_2,news_2a,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666,3,0,0,6,0.7499999999999999
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,10,29902,A,Nature,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,11,29929,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,4,0,0,6,0.6666666666666666
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,12,29943,B,Tech,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,13,29958,B,Physics,news_0,news_0b,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,4,0,0,6,0.6666666666666666
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,14,29988,B,Humans,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,4,0,0,6,0.8
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,15,30052,A,Physics,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,16,30061,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,17,30086,A,Space,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,19,30214,B,Space,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,4,0,0,6,0.8
G3b,16,R_80VtpEz6yAucRxQ,6980c24802ef7fee32a53bda,20,30708,B,Tech,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
